,conf,score
233,"(7, 20, 3, 40, 32, 7, 'Adagrad', 0.001, 'normal', 'relu')",460.29888936169596
234,"(7, 20, 5, 40, 32, 0, 'Adamax', 0.001, 'lecun_uniform', 'linear')",460.9725862512971
235,"(14, 20, 5, 40, 500, 7, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",461.0524098012885
236,"(7, 20, 3, 40, 128, 0, 'Adagrad', 0.1, 'uniform', 'relu')",461.84877084881987
237,"(7, 100, 3, 40, 128, 0, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",462.86145982548413
238,"(7, 50, 5, 40, 32, 0, 'Adamax', 0.001, 'uniform', 'linear')",463.91676180763585
239,"(7, 20, 5, 40, 128, 0, 'Adamax', 0.1, 'normal', 'linear')",465.43896835761797
240,"(7, 100, 3, 40, 32, 7, 'adam', 0.1, 'lecun_uniform', 'relu')",465.6852735181503
241,"(7, 50, 3, 40, 128, 0, 'adam', 0.001, 'normal', 'relu')",466.24637471258563
242,"(14, 20, 5, 40, 128, 0, 'Adamax', 0.001, 'lecun_uniform', 'softplus')",467.36313456692307
243,"(14, 20, 3, 40, 500, 7, 'Adagrad', 0.001, 'uniform', 'softplus')",468.40057369423914
244,"(14, 50, 3, 40, 32, 0, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",469.2784181945199
245,"(14, 100, 5, 40, 128, 0, 'Adagrad', 0.1, 'normal', 'relu')",470.27287309984
246,"(7, 100, 5, 40, 128, 0, 'Adagrad', 0.1, 'normal', 'softplus')",471.84256207657506
247,"(7, 20, 5, 40, 32, 0, 'adam', 0.001, 'uniform', 'relu')",473.1767950994465
248,"(7, 50, 5, 40, 128, 0, 'Adamax', 0.1, 'lecun_uniform', 'relu')",473.2219623378218
249,"(7, 100, 5, 40, 128, 0, 'Adamax', 0.1, 'normal', 'linear')",473.5196174276965
250,"(7, 100, 3, 40, 128, 0, 'Adagrad', 0.1, 'lecun_uniform', 'linear')",474.48949378004403
251,"(7, 20, 5, 40, 128, 0, 'Adagrad', 0.1, 'uniform', 'softplus')",474.5021359996306
252,"(7, 20, 3, 40, 500, 7, 'Adagrad', 0.001, 'lecun_uniform', 'softplus')",474.53220454034897
253,"(7, 100, 3, 40, 500, 0, 'adam', 0.1, 'lecun_uniform', 'linear')",475.35194205254754
254,"(14, 20, 5, 40, 500, 0, 'adam', 0.1, 'lecun_uniform', 'relu')",477.8985741069529
255,"(14, 50, 5, 40, 32, 0, 'Adagrad', 0.001, 'normal', 'linear')",478.2012909147051
256,"(7, 20, 5, 40, 32, 0, 'adam', 0.1, 'normal', 'linear')",480.12370554743615
257,"(14, 20, 5, 40, 128, 0, 'Adamax', 0.001, 'uniform', 'relu')",480.39367158834614
258,"(7, 100, 5, 40, 32, 0, 'adam', 0.1, 'normal', 'relu')",483.45521083041814
