,conf,score
192,"(7, 100, 5, 18, 32, 7, 'Adamax', 0.1, 'uniform', 'softplus')",617.9607686025533
193,"(7, 20, 3, 18, 128, 7, 'Adamax', 0.1, 'lecun_uniform', 'linear')",618.215796037832
194,"(14, 100, 3, 18, 128, 7, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",621.4137036363609
195,"(14, 50, 3, 18, 32, 7, 'Adamax', 0.001, 'uniform', 'linear')",622.2402224951752
196,"(7, 20, 3, 18, 32, 7, 'Adamax', 0.1, 'lecun_uniform', 'linear')",623.635595846739
197,"(14, 20, 3, 18, 32, 7, 'Adamax', 0.1, 'normal', 'linear')",624.2482481942545
198,"(14, 50, 3, 18, 128, 7, 'Adamax', 0.001, 'uniform', 'relu')",625.0544986036964
199,"(14, 50, 3, 18, 128, 7, 'Adagrad', 0.001, 'lecun_uniform', 'softplus')",627.1162454033451
200,"(7, 100, 5, 18, 32, 0, 'Adamax', 0.001, 'normal', 'softplus')",629.41944965103
201,"(14, 50, 5, 18, 128, 7, 'Adamax', 0.001, 'uniform', 'relu')",631.4329190729527
202,"(7, 100, 5, 18, 500, 7, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",638.9228408304263
203,"(14, 50, 5, 18, 32, 7, 'Adagrad', 0.1, 'normal', 'linear')",640.7321291417999
204,"(7, 100, 5, 18, 128, 7, 'adam', 0.001, 'lecun_uniform', 'linear')",661.9810059610593
205,"(7, 100, 3, 18, 500, 7, 'Adamax', 0.1, 'uniform', 'linear')",670.5415878517168
206,"(14, 100, 5, 18, 32, 0, 'adam', 0.001, 'normal', 'softplus')",670.8479728822758
207,"(14, 50, 3, 18, 500, 7, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",674.6572839197948
208,"(7, 100, 5, 18, 32, 0, 'Adamax', 0.1, 'lecun_uniform', 'relu')",674.8441096226413
209,"(14, 100, 3, 18, 500, 7, 'Adagrad', 0.1, 'uniform', 'relu')",676.235451074487
210,"(7, 50, 5, 18, 128, 7, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",677.0937806522495
211,"(14, 20, 3, 18, 32, 7, 'adam', 0.001, 'normal', 'relu')",678.6876678602475
212,"(7, 100, 5, 18, 32, 0, 'adam', 0.001, 'normal', 'softplus')",678.7323353492156
213,"(14, 100, 5, 18, 32, 0, 'adam', 0.001, 'uniform', 'softplus')",681.2575974101431
214,"(7, 100, 3, 18, 128, 7, 'Adamax', 0.1, 'uniform', 'linear')",684.6115048489112
215,"(7, 100, 5, 18, 32, 0, 'Adamax', 0.001, 'uniform', 'linear')",686.7671751789801
216,"(14, 20, 5, 18, 128, 7, 'Adagrad', 0.1, 'normal', 'relu')",688.7733309620855
217,"(7, 100, 5, 18, 128, 0, 'adam', 0.001, 'lecun_uniform', 'softplus')",705.6517864333484
218,"(14, 50, 5, 18, 128, 7, 'Adagrad', 0.1, 'uniform', 'linear')",709.938035140794
219,"(14, 20, 3, 18, 128, 7, 'Adamax', 0.1, 'uniform', 'linear')",716.7183925811512
220,"(7, 100, 5, 18, 32, 0, 'adam', 0.001, 'normal', 'relu')",724.8941862150355
221,"(14, 100, 3, 18, 500, 7, 'Adamax', 0.1, 'uniform', 'softplus')",725.4153620023734
222,"(7, 100, 5, 18, 128, 0, 'Adagrad', 0.1, 'uniform', 'linear')",727.8519468027705
223,"(7, 100, 5, 18, 32, 0, 'Adagrad', 0.001, 'normal', 'relu')",744.5850804045651
224,"(7, 100, 3, 18, 32, 0, 'Adagrad', 0.1, 'uniform', 'relu')",748.4021354304596
225,"(7, 100, 3, 18, 32, 0, 'Adagrad', 0.001, 'uniform', 'relu')",752.0161508434485
226,"(14, 100, 3, 18, 32, 7, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",752.4586396028124
227,"(7, 100, 5, 18, 128, 0, 'Adamax', 0.001, 'uniform', 'linear')",752.8585342106771
228,"(7, 100, 5, 18, 128, 0, 'Adagrad', 0.001, 'normal', 'linear')",765.5059181396214
229,"(7, 50, 5, 18, 500, 0, 'Adagrad', 0.001, 'uniform', 'softplus')",770.2014899735898
230,"(14, 50, 5, 18, 32, 7, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",776.7745371031285
231,"(7, 50, 5, 18, 128, 0, 'adam', 0.001, 'uniform', 'softplus')",793.7713665297906
232,"(14, 50, 3, 18, 32, 0, 'adam', 0.001, 'lecun_uniform', 'softplus')",796.7392855087977
233,"(14, 100, 5, 18, 128, 7, 'Adamax', 0.1, 'normal', 'relu')",804.1157610369476
234,"(7, 50, 3, 18, 128, 0, 'Adamax', 0.001, 'normal', 'linear')",811.3400272052156
235,"(7, 50, 5, 18, 32, 0, 'Adamax', 0.001, 'lecun_uniform', 'linear')",819.4677597769299
236,"(14, 100, 5, 18, 32, 0, 'Adamax', 0.001, 'lecun_uniform', 'relu')",821.7652147520569
237,"(7, 20, 3, 18, 32, 0, 'Adamax', 0.1, 'lecun_uniform', 'linear')",829.8669026250247
238,"(14, 100, 3, 18, 32, 0, 'adam', 0.001, 'uniform', 'softplus')",838.8679194309352
239,"(7, 100, 3, 18, 500, 0, 'adam', 0.001, 'normal', 'linear')",839.5105309177004
240,"(7, 50, 5, 18, 32, 0, 'Adagrad', 0.001, 'normal', 'relu')",845.2483357216611
241,"(7, 20, 3, 18, 32, 0, 'adam', 0.001, 'normal', 'relu')",851.5479735187989
242,"(7, 100, 3, 18, 32, 0, 'Adagrad', 0.1, 'normal', 'softplus')",857.86387107342
243,"(7, 20, 5, 18, 128, 0, 'adam', 0.001, 'normal', 'relu')",863.447155918935
244,"(7, 20, 3, 18, 128, 0, 'Adamax', 0.1, 'lecun_uniform', 'softplus')",868.8867779466534
245,"(7, 20, 5, 18, 32, 0, 'Adamax', 0.1, 'normal', 'linear')",872.9651001015968
246,"(14, 50, 3, 18, 128, 7, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",882.1320492544056
247,"(14, 50, 3, 18, 32, 0, 'adam', 0.001, 'uniform', 'relu')",886.515823002775
248,"(7, 100, 5, 18, 500, 0, 'Adamax', 0.001, 'normal', 'relu')",891.8095303950569
249,"(7, 20, 5, 18, 128, 0, 'Adamax', 0.1, 'lecun_uniform', 'relu')",909.9637326353591
250,"(7, 50, 5, 18, 32, 0, 'Adamax', 0.001, 'normal', 'relu')",914.7661461973737
251,"(7, 20, 5, 18, 128, 0, 'adam', 0.001, 'uniform', 'softplus')",914.9598875338785
252,"(7, 50, 3, 18, 32, 0, 'Adamax', 0.001, 'uniform', 'relu')",927.7546282468772
253,"(7, 20, 3, 18, 32, 0, 'adam', 0.001, 'uniform', 'linear')",928.9092522907507
254,"(14, 50, 5, 18, 500, 7, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",935.5131310669973
255,"(7, 50, 5, 18, 32, 0, 'Adamax', 0.1, 'normal', 'linear')",963.6890771976484
256,"(7, 100, 3, 18, 128, 0, 'Adagrad', 0.1, 'normal', 'relu')",971.0343276924101
257,"(7, 50, 5, 18, 32, 0, 'Adagrad', 0.001, 'uniform', 'linear')",971.8989461747367
258,"(7, 50, 3, 18, 128, 0, 'adam', 0.001, 'normal', 'relu')",982.723318929557
259,"(7, 50, 3, 18, 128, 0, 'Adamax', 0.1, 'normal', 'relu')",994.8300543233737
