,conf,score
164,"(14, 20, 3, 18, 128, 0, 'Adagrad', 0.1, 'uniform', 'softplus')",573.7890806509497
165,"(7, 20, 3, 18, 500, 0, 'Adamax', 0.001, 'uniform', 'softplus')",585.276552211048
166,"(7, 20, 5, 18, 128, 0, 'Adamax', 0.001, 'lecun_uniform', 'linear')",590.0724405140606
167,"(7, 20, 3, 18, 500, 0, 'Adagrad', 0.1, 'lecun_uniform', 'linear')",590.2261768617079
168,"(7, 100, 5, 18, 500, 0, 'adam', 0.1, 'normal', 'relu')",592.3658458342215
169,"(14, 20, 5, 18, 500, 0, 'adam', 0.001, 'uniform', 'softplus')",593.1756925793306
170,"(14, 20, 3, 18, 128, 0, 'Adamax', 0.1, 'uniform', 'relu')",596.7322017312143
171,"(7, 20, 3, 18, 128, 0, 'Adagrad', 0.1, 'normal', 'linear')",609.7416201137378
172,"(14, 50, 3, 18, 128, 0, 'Adagrad', 0.001, 'uniform', 'linear')",613.947702383394
173,"(14, 50, 3, 18, 32, 0, 'Adamax', 0.1, 'normal', 'softplus')",621.0783637124857
174,"(7, 50, 3, 18, 32, 0, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",621.5505326413152
175,"(7, 20, 3, 18, 128, 0, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",628.6225181484801
176,"(14, 20, 5, 18, 500, 0, 'Adamax', 0.001, 'lecun_uniform', 'linear')",643.721760949833
177,"(14, 20, 5, 18, 32, 0, 'adam', 0.001, 'lecun_uniform', 'relu')",646.4017420861657
178,"(7, 100, 3, 18, 128, 0, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",663.1092899042403
179,"(7, 20, 5, 18, 500, 0, 'Adamax', 0.001, 'lecun_uniform', 'relu')",673.7844695682066
180,"(14, 20, 5, 18, 128, 0, 'adam', 0.1, 'normal', 'softplus')",700.1739396509765
181,"(14, 50, 3, 18, 32, 0, 'Adamax', 0.001, 'lecun_uniform', 'linear')",712.4030525135267
182,"(7, 100, 3, 18, 500, 7, 'Adamax', 0.1, 'lecun_uniform', 'linear')",746.372702107549
183,"(14, 100, 5, 18, 128, 0, 'Adagrad', 0.001, 'normal', 'relu')",761.2350107776766
184,"(14, 20, 3, 18, 128, 0, 'Adagrad', 0.1, 'normal', 'linear')",780.2815531296338
185,"(14, 20, 5, 18, 128, 0, 'Adamax', 0.001, 'lecun_uniform', 'softplus')",782.0272638683319
186,"(7, 100, 5, 18, 500, 7, 'Adagrad', 0.1, 'normal', 'linear')",794.7173190412261
187,"(7, 20, 5, 18, 128, 0, 'adam', 0.1, 'lecun_uniform', 'softplus')",810.6280148380413
188,"(14, 20, 3, 18, 500, 0, 'Adamax', 0.001, 'uniform', 'linear')",852.0039888417075
189,"(14, 50, 3, 18, 500, 0, 'Adamax', 0.1, 'normal', 'relu')",856.1497601075961
190,"(14, 50, 3, 18, 500, 0, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",879.1769446077196
191,"(14, 100, 3, 18, 32, 0, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",890.8584752305289
192,"(7, 100, 3, 18, 32, 0, 'adam', 0.1, 'lecun_uniform', 'softplus')",909.9310225976724
193,"(7, 20, 5, 18, 500, 0, 'Adagrad', 0.1, 'uniform', 'softplus')",926.1501863113887
194,"(7, 20, 3, 18, 128, 0, 'Adamax', 0.001, 'lecun_uniform', 'linear')",1001.9786340796074
195,"(14, 20, 3, 18, 32, 0, 'Adagrad', 0.1, 'lecun_uniform', 'linear')",1089.8219535213298
196,"(7, 50, 3, 18, 500, 0, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",1194.6037795235493
197,"(14, 20, 3, 18, 128, 0, 'Adamax', 0.001, 'lecun_uniform', 'linear')",1247.2316542422718
198,"(14, 20, 3, 18, 32, 0, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",1270.2019660592757
199,"(7, 20, 5, 18, 500, 0, 'adam', 0.1, 'normal', 'softplus')",1302.7534211398547
200,"(7, 100, 3, 18, 32, 0, 'Adamax', 0.1, 'normal', 'linear')",1390.9407047891036
201,"(14, 50, 3, 18, 500, 0, 'Adagrad', 0.001, 'normal', 'softplus')",1520.1446068017906
202,"(7, 100, 5, 18, 500, 0, 'Adagrad', 0.1, 'uniform', 'relu')",1687.8871186917297
203,"(14, 20, 3, 18, 500, 0, 'Adamax', 0.001, 'lecun_uniform', 'linear')",1688.7023029975373
204,"(14, 20, 3, 18, 32, 0, 'Adagrad', 0.001, 'uniform', 'linear')",1950.959026069168
205,"(7, 100, 3, 18, 128, 0, 'adam', 0.1, 'normal', 'softplus')",2430.184380919683
206,"(14, 50, 5, 18, 500, 0, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",2544.334833619445
207,"(14, 50, 5, 18, 32, 0, 'Adagrad', 0.1, 'normal', 'linear')",2593.440766433251
208,"(7, 20, 3, 18, 500, 0, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",2635.8859609204956
209,"(14, 50, 5, 18, 128, 0, 'adam', 0.1, 'uniform', 'relu')",3063.804812396479
210,"(14, 20, 5, 18, 500, 0, 'Adagrad', 0.001, 'uniform', 'linear')",3160.5203040686447
211,"(7, 50, 3, 18, 128, 0, 'adam', 0.1, 'uniform', 'relu')",3381.058395317092
212,"(7, 100, 3, 18, 32, 7, 'Adamax', 0.1, 'lecun_uniform', 'linear')",3559.3999281725123
213,"(14, 20, 5, 18, 500, 0, 'Adamax', 0.001, 'normal', 'relu')",3765.5637091438048
214,"(7, 20, 3, 18, 500, 0, 'Adagrad', 0.001, 'lecun_uniform', 'softplus')",3928.5911529727437
215,"(7, 20, 3, 18, 500, 7, 'adam', 0.1, 'normal', 'linear')",9682.867309286168
216,"(14, 100, 5, 18, 500, 7, 'Adamax', 0.1, 'uniform', 'linear')",36199.184057061946
217,"(7, 20, 3, 18, 32, 7, 'adam', 0.1, 'uniform', 'linear')",108829.53683861351
218,"(7, 20, 5, 18, 500, 0, 'adam', 0.1, 'lecun_uniform', 'linear')",695955.4476333364
219,"(14, 100, 3, 18, 128, 7, 'adam', 0.1, 'lecun_uniform', 'softplus')",5000000151.393806
220,"(14, 50, 3, 18, 32, 0, 'adam', 0.1, 'lecun_uniform', 'relu')",5000000460.543206
221,"(7, 50, 5, 18, 32, 0, 'adam', 0.1, 'lecun_uniform', 'softplus')",5000000474.892735
222,"(7, 20, 5, 18, 32, 7, 'adam', 0.1, 'normal', 'linear')",5000072567.750881
223,"(7, 100, 5, 18, 128, 0, 'adam', 0.1, 'lecun_uniform', 'linear')",10000000000.0
224,"(14, 100, 3, 18, 32, 7, 'adam', 0.1, 'lecun_uniform', 'softplus')",10000000000.0
225,"(7, 100, 3, 18, 500, 0, 'adam', 0.1, 'uniform', 'linear')",10000000000.0
226,"(7, 100, 5, 18, 32, 0, 'adam', 0.1, 'normal', 'linear')",10000000000.0
227,"(7, 50, 3, 18, 128, 7, 'adam', 0.1, 'lecun_uniform', 'linear')",10000000000.0
228,"(14, 50, 5, 18, 128, 7, 'adam', 0.1, 'uniform', 'linear')",10000000000.0
229,"(7, 100, 5, 18, 32, 7, 'adam', 0.1, 'uniform', 'linear')",10000000000.0
230,"(14, 20, 5, 18, 32, 0, 'adam', 0.1, 'uniform', 'linear')",10000000000.0
231,"(14, 100, 3, 18, 128, 0, 'adam', 0.1, 'lecun_uniform', 'relu')",10000000000.0
232,"(7, 100, 5, 18, 32, 7, 'adam', 0.1, 'normal', 'linear')",10000000000.0
